STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
JA000047759,"KYOTO, JA",35.017,135.733,46,12/28/1974,,,50,",,I",41,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,12/29/1974,42,"H,,S",48,",,I",38,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,12/30/1974,42,"H,,S",51,",,I",34,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,12/31/1974,,,54,",,I",35,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,1/1/1975,44,"H,,S",50,",,I",38,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,1/2/1975,41,"H,,S",47,",,I",37,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,1/3/1975,38,"H,,S",47,",,I",32,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,1/4/1975,,,42,",,I",33,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,1/5/1975,,,41,",,I",29,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,1/6/1975,36,"H,,S",44,",,I",29,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,1/7/1975,,,53,",,I",30,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,1/8/1975,,,55,",,I",45,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,1/9/1975,41,"H,,S",50,",,I",37,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,1/10/1975,,,45,",,I",34,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,1/11/1975,,,43,",,I",31,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,1/12/1975,,,41,",,I",31,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,1/13/1975,,,42,",,I",29,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,1/14/1975,37,"H,,S",47,",,I",32,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,1/15/1975,42,"H,,S",51,",,I",28,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,1/16/1975,41,"H,,S",46,",,I",39,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,1/17/1975,,,45,",,I",33,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,1/18/1975,,,43,",,I",28,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,1/19/1975,33,"H,,S",39,",,I",25,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,1/20/1975,,,43,",,I",30,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,1/21/1975,,,49,",,I",27,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,1/22/1975,,,40,",,I",35,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,1/23/1975,40,"H,,S",49,",,I",34,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,1/24/1975,45,"H,,S",56,",,I",30,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,1/25/1975,45,"H,,S",56,",,I",41,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,1/26/1975,43,"H,,S",51,",,I",33,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,1/27/1975,43,"H,,S",49,",,I",36,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,1/28/1975,,,49,",,I",31,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,1/29/1975,,,42,",,I",29,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,1/30/1975,37,"H,,S",46,",,I",34,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,1/31/1975,37,"H,,S",49,",,I",28,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,2/1/1975,40,"H,,S",47,",,I",32,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,2/2/1975,39,"H,,S",44,",,I",34,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,2/3/1975,,,50,",,I",31,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,2/4/1975,49,"H,,S",50,",,I",43,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,2/5/1975,43,"H,,S",50,",,I",38,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,2/6/1975,48,"H,,S",53,",,I",36,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,2/7/1975,,,58,",,I",43,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,2/8/1975,38,"H,,S",46,",,I",33,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,2/9/1975,40,"H,,S",49,",,I",33,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,2/10/1975,43,"H,,S",48,",,I",33,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,2/11/1975,36,"H,,S",44,",,I",32,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,2/12/1975,40,"H,,S",49,",,I",31,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,2/13/1975,40,"H,,S",50,",,I",34,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,2/14/1975,40,"H,,S",47,",,I",32,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,2/15/1975,,,41,",,I",30,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,2/16/1975,33,"H,,S",39,",,I",28,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,2/17/1975,32,"H,,S",40,",,I",28,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,2/18/1975,,,44,",,I",27,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,2/19/1975,37,"H,,S",46,",,I",28,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,2/20/1975,39,"H,,S",50,",,I",32,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,2/21/1975,36,"H,,S",40,",,I",33,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,2/22/1975,32,"H,,S",35,",,I",30,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,2/23/1975,,,40,",,I",28,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,2/24/1975,38,"H,,S",48,",,I",29,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,2/25/1975,45,"H,,S",59,",,I",33,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,2/26/1975,37,"H,,S",43,",,I",34,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,2/27/1975,34,"H,,S",36,",,I",31,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,2/28/1975,37,"H,,S",44,",,I",30,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/1/1975,36,"H,,S",44,",,I",30,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/2/1975,39,"H,,S",50,",,I",28,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/3/1975,44,"H,,S",51,",,I",36,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/4/1975,44,"H,,S",54,",,I",37,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/5/1975,43,"H,,S",47,",,I",36,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/6/1975,47,"H,,S",54,",,I",42,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/7/1975,41,"H,,S",49,",,I",37,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/8/1975,44,"H,,S",55,",,I",33,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/9/1975,52,"H,,S",60,",,I",35,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/10/1975,51,"H,,S",64,",,I",46,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/11/1975,49,"H,,S",58,",,I",40,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/12/1975,45,"H,,S",59,",,I",40,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/13/1975,42,"H,,S",51,",,I",36,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/14/1975,47,"H,,S",57,",,I",32,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/15/1975,49,"H,,S",56,",,I",43,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/16/1975,45,"H,,S",56,",,I",39,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/17/1975,46,"H,,S",58,",,I",33,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/18/1975,44,"H,,S",54,",,I",38,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/19/1975,51,"H,,S",59,",,I",32,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/20/1975,51,"H,,S",57,",,I",48,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/21/1975,46,"H,,S",52,",,I",44,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/22/1975,46,"H,,S",56,",,I",39,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/23/1975,,,59,",,I",35,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/24/1975,,,51,",,I",34,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/25/1975,,,47,",,I",33,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/26/1975,43,"H,,S",54,",,I",34,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/27/1975,46,"H,,S",56,",,I",33,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/28/1975,49,"H,,S",63,",,I",37,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/29/1975,54,"H,,S",63,",,I",38,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/30/1975,,,58,",,I",46,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/31/1975,45,"H,,S",54,",,I",40,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/1/1975,44,"H,,S",52,",,I",34,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/2/1975,,,51,",,I",38,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/3/1975,45,"H,,S",57,",,I",36,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/4/1975,51,"H,,S",63,",,I",34,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/5/1975,59,"H,,S",66,",,I",40,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/6/1975,,,64,",,I",47,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/7/1975,60,"H,,S",70,",,I",41,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/8/1975,56,"H,,S",60,",,I",54,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/9/1975,58,"H,,S",71,",,I",47,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/10/1975,62,"H,,S",74,",,I",49,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/11/1975,53,"H,,S",60,",,I",48,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/12/1975,60,"H,,S",71,",,I",43,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/13/1975,57,"H,,S",60,",,I",56,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/14/1975,59,"H,,S",63,",,I",55,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/15/1975,62,"H,,S",76,",,I",53,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/16/1975,66,"H,,S",73,",,I",50,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/17/1975,60,"H,,S",63,",,I",57,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/18/1975,,,69,",,I",50,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/19/1975,56,"H,,S",72,",,I",44,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/20/1975,61,"H,,S",67,",,I",44,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/21/1975,55,"H,,S",61,",,I",54,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/22/1975,54,"H,,S",59,",,I",52,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/23/1975,54,"H,,S",59,",,I",51,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/24/1975,,,58,",,I",50,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/25/1975,63,"H,,S",75,",,I",50,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/26/1975,68,"H,,S",77,",,I",51,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/27/1975,65,"H,,S",69,",,I",62,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/28/1975,66,"H,,S",70,",,I",62,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/29/1975,67,"H,,S",74,",,I",63,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/30/1975,63,"H,,S",74,",,I",57,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/1/1975,69,"H,,S",80,",,I",57,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/2/1975,67,"H,,S",78,",,I",60,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/3/1975,63,"H,,S",65,",,I",59,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/4/1975,68,"H,,S",72,",,I",64,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/5/1975,64,"H,,S",75,",,I",58,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/6/1975,,,64,",,I",52,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/7/1975,61,"H,,S",72,",,I",49,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/8/1975,67,"H,,S",76,",,I",52,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/9/1975,64,"H,,S",69,",,I",62,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/10/1975,65,"H,,S",77,",,I",58,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/11/1975,62,"H,,S",74,",,I",56,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/12/1975,67,"H,,S",78,",,I",53,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/13/1975,68,"H,,S",76,",,I",56,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/14/1975,68,"H,,S",73,",,I",65,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/15/1975,72,"H,,S",80,",,I",62,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/16/1975,69,"H,,S",73,",,I",65,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/17/1975,60,"H,,S",70,",,I",52,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/18/1975,66,"H,,S",77,",,I",47,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/19/1975,58,"H,,S",64,",,I",56,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/20/1975,59,"H,,S",64,",,I",54,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/21/1975,57,"H,,S",63,",,I",52,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/22/1975,65,"H,,S",76,",,I",49,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/23/1975,71,"H,,S",82,",,I",54,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/24/1975,70,"H,,S",80,",,I",63,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/25/1975,71,"H,,S",82,",,I",60,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/26/1975,63,"H,,S",78,",,I",59,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/27/1975,64,"H,,S",76,",,I",55,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/28/1975,70,"H,,S",80,",,I",51,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/29/1975,70,"H,,S",80,",,I",61,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/30/1975,72,"H,,S",80,",,I",63,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/31/1975,,,79,",,I",64,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/1/1975,,,80,",,I",62,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/2/1975,,,86,",,I",61,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/3/1975,75,"H,,S",86,",,I",64,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/4/1975,,,81,",,I",65,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/5/1975,68,"H,,S",72,",,I",62,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/6/1975,70,"H,,S",78,",,I",64,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/7/1975,68,"H,,S",76,",,I",64,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/8/1975,73,"H,,S",83,",,I",61,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/9/1975,,,85,",,I",65,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/10/1975,,,79,",,I",63,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/11/1975,,,79,",,I",62,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/12/1975,,,82,",,I",63,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/13/1975,,,81,",,I",64,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/14/1975,,,83,",,I",66,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/15/1975,,,81,",,I",67,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/16/1975,77,"H,,S",87,",,I",66,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/17/1975,,,88,",,I",67,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/18/1975,74,"H,,S",79,",,I",70,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/19/1975,,,84,",,I",70,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/20/1975,,,81,",,I",69,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/21/1975,72,"H,,S",78,",,I",69,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/22/1975,,,73,",,I",67,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/23/1975,73,"H,,S",82,",,I",67,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/24/1975,,,71,",,I",66,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/25/1975,70,"H,,S",74,",,I",69,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/26/1975,,,82,",,I",68,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/27/1975,,,83,",,I",67,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/28/1975,,,76,",,I",67,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/29/1975,,,85,",,I",66,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/30/1975,73,"H,,S",85,",,I",66,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/1/1975,,,87,",,I",61,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/2/1975,76,"H,,S",84,",,I",71,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/3/1975,74,"H,,S",81,",,I",68,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/4/1975,,,81,",,I",69,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/5/1975,77,"H,,S",86,",,I",69,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/6/1975,,,85,",,I",72,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/7/1975,,,85,",,I",73,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/8/1975,76,"H,,S",87,",,I",71,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/9/1975,,,84,",,I",67,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/10/1975,,,86,",,I",74,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/11/1975,80,"H,,S",88,",,I",77,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/12/1975,,,89,",,I",76,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/13/1975,78,"H,,S",82,",,I",76,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/14/1975,,,78,",,I",69,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/15/1975,83,"H,,S",93,",,I",73,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/16/1975,,,93,",,I",73,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/17/1975,80,"H,,S",90,",,I",75,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/18/1975,82,"H,,S",94,",,I",73,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/19/1975,80,"H,,S",94,",,I",69,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/20/1975,,,95,",,I",70,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/21/1975,,,95,",,I",78,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/22/1975,85,"H,,S",97,",,I",79,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/23/1975,87,"H,,S",96,",,I",77,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/24/1975,79,"H,,S",89,",,I",74,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/25/1975,,,93,",,I",74,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/26/1975,82,"H,,S",91,",,I",74,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/27/1975,,,92,",,I",74,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/28/1975,86,"H,,S",95,",,I",77,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/29/1975,,,93,",,I",74,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/30/1975,,,93,",,I",77,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/31/1975,,,96,",,I",78,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/1/1975,86,"H,,S",97,",,I",79,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/2/1975,86,"H,,S",96,",,I",76,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/3/1975,,,99,",,I",76,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/4/1975,,,97,",,I",76,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/5/1975,,,98,",,I",79,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/6/1975,,,88,",,I",73,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/7/1975,74,"H,,S",78,",,I",72,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/8/1975,77,"H,,S",89,",,I",71,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/9/1975,78,"H,,S",87,",,I",65,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/10/1975,79,"H,,S",84,",,I",72,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/11/1975,,,86,",,I",76,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/12/1975,,,91,",,I",75,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/13/1975,,,93,",,I",73,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/14/1975,,,92,",,I",72,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/15/1975,,,92,",,I",74,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/16/1975,,,83,",,I",79,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/17/1975,81,"H,,S",84,",,I",79,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/18/1975,,,85,",,I",77,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/19/1975,,,93,",,I",78,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/20/1975,,,93,",,I",77,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/21/1975,,,89,",,I",77,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/22/1975,80,"H,,S",81,",,I",76,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/23/1975,,,81,",,I",71,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/24/1975,,,88,",,I",67,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/25/1975,,,91,",,I",65,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/26/1975,,,89,",,I",72,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/27/1975,80,"H,,S",89,",,I",75,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/28/1975,81,"H,,S",90,",,I",73,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/29/1975,81,"H,,S",89,",,I",74,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/30/1975,83,"H,,S",91,",,I",73,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/31/1975,82,"H,,S",92,",,I",75,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,9/1/1975,,,92,",,I",73,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,9/2/1975,,,92,",,I",75,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,9/3/1975,,,91,",,I",73,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,9/4/1975,,,91,",,I",74,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,9/5/1975,,,87,",,I",74,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,9/6/1975,81,"H,,S",90,",,I",72,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,9/7/1975,81,"H,,S",91,",,I",73,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,9/8/1975,,,86,",,I",72,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,9/9/1975,,,84,",,I",68,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,9/10/1975,,,87,",,I",64,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,9/11/1975,,,88,",,I",65,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,9/12/1975,,,89,",,I",70,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,9/13/1975,,,91,",,I",73,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,9/14/1975,79,"H,,S",88,",,I",73,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,9/15/1975,,,91,",,I",71,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,9/16/1975,,,93,",,I",74,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,9/17/1975,,,86,",,I",75,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,9/18/1975,77,"H,,S",87,",,I",72,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,9/19/1975,,,90,",,I",69,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,9/20/1975,,,91,",,I",68,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,9/21/1975,,,88,",,I",72,",,I"
